question,answer,context
Quelles sont les matières étudiées au deuxième semestre du master en géoressources énergétiques et réservoirs ?,"Au semestre 2, les cours sont : Pétrologie Sédimentaire, Sédimentologie et paléoenvironnements sédimentaires, Modélisation et Simulation Numérique en Géosciences, Télédétection Optique et Radar Appliquées aux Géoressources énergétiques, Géostatistiques et analyse des données, Anglais scientifique et Développement personnel.",deuxième semestre du master en géoressources énergétiques et réservoirs
Pouvez-vous me détailler les enseignements dispensés durant le deuxième semestre du master en géoressources énergétiques et réservoirs ?,"Au semestre 2, les cours sont : Pétrologie Sédimentaire, Sédimentologie et paléoenvironnements sédimentaires, Modélisation et Simulation Numérique en Géosciences, Télédétection Optique et Radar Appliquées aux Géoressources énergétiques, Géostatistiques et analyse des données, Anglais scientifique et Développement personnel.",deuxième semestre du master en géoressources énergétiques et réservoirs
Quels cours sont enseignés au semestre 3 du master en géoressources énergétiques et réservoirs ?,"Au semestre 3, les cours sont : Introduction aux géosciences du pétrole, Caractéristiques géologiques et pétrophysiques des réservoirs, Hydrocarbures et maturité de la Matière Organique, Interprétation 2D-3D des profils séismiques, Prospection géophysique et techniques de forage, Management et Gestion de projets.",troisième semestre du master en géoressources énergétiques et réservoirs
Quelles sont les matières étudiées au troisième semestre du master en géoressources énergétiques et réservoirs ?,"Au semestre 3, les cours sont : Introduction aux géosciences du pétrole, Caractéristiques géologiques et pétrophysiques des réservoirs, Hydrocarbures et maturité de la Matière Organique, Interprétation 2D-3D des profils séismiques, Prospection géophysique et techniques de forage, Management et Gestion de projets.",troisième semestre du master en géoressources énergétiques et réservoirs
Pouvez-vous me détailler les enseignements dispensés durant le troisième semestre du master en géoressources énergétiques et réservoirs ?,"Au semestre 3, les cours sont : Introduction aux géosciences du pétrole, Caractéristiques géologiques et pétrophysiques des réservoirs, Hydrocarbures et maturité de la Matière Organique, Interprétation 2D-3D des profils séismiques, Prospection géophysique et techniques de forage, Management et Gestion de projets.",troisième semestre du master en géoressources énergétiques et réservoirs
Quel est le contenu du semestre 4 du master en géoressources énergétiques et réservoirs ?,Le contenu du semestre 4 est : Stage d’initiation à la recherche.,quatrième semestre du master en géoressources énergétiques et réservoirs
Quelles sont les activités menées durant le quatrième semestre du master en géoressources énergétiques et réservoirs ?,Le contenu du semestre 4 est : Stage d'initiation à la recherche.,quatrième semestre du master en géoressources énergétiques et réservoirs
Que se passe-t-il pendant le quatrième semestre du master en géoressources énergétiques et réservoirs ?,Le contenu du semestre 4 est : Stage d'initiation à la recherche.,quatrième semestre du master en géoressources énergétiques et réservoirs
Qui est le coordinateur de ce programme du master en géoressources énergétiques et réservoirs ?,Le coordinateur de ce programme est le Pr. Mohamed Najib ZAGHLOUL.,coordinateur du programme du master en géoressources énergétiques et réservoirs
Quel est le nom du responsable de master en géoressources énergétiques et réservoirs ?,Le coordinateur de ce programme est le Pr. Mohamed Najib ZAGHLOUL.,coordinateur du programme du master en géoressources énergétiques et réservoirs
Qui dirige le master en géoressources énergétiques et réservoirs ?,Le coordinateur de ce programme est le Pr. Mohamed Najib ZAGHLOUL.,coordinateur du programme du master en géoressources énergétiques et réservoirs
Quel est l'e-mail du coordinateur du master en géoressources énergétiques et réservoirs ?,L'e-mail du coordinateur est : mzaghloul@uae.ac.ma,coordinateur du programme du master en géoressources énergétiques et réservoirs
Quelle est l'adresse électronique du responsable de master en géoressources énergétiques et réservoirs ?,L'e-mail du coordinateur est : mzaghloul@uae.ac.ma,coordinateur du programme du master en géoressources énergétiques et réservoirs
Comment peut-on contacter le coordinateur du programme de master en géoressources énergétiques et réservoirs ?,L'e-mail du coordinateur est : mzaghloul@uae.ac.ma,coordinateur du programme du master en géoressources énergétiques et réservoirs
Quelles compétences peuvent être acquises avec ce programme de master en génie civil ?,"Les connaissances et compétences acquises par la présente formation dans le domaine de Génie Civil peuvent être considérées à la pointe du savoir dans cette discipline. Ce haut niveau de qualification renforcé par un certain savoir de gérer des projets appliqués et de création d’entreprise, dispose nos lauréats d’une haute qualification leurs permettant, de choisir entre poursuivre des études doctorales, intégrer des établissements nationaux ou multinationaux œuvrant dans le domaine de génie Civil, ou la création de leur propre entreprise.",programme de master en génie civil
Quelles sont les principales compétences développées par les étudiants dans le master en génie civil ?,"Les connaissances et compétences acquises par la présente formation dans le domaine de Génie Civil peuvent être considérées à la pointe du savoir dans cette discipline. Ce haut niveau de qualification renforcé par un certain savoir de gérer des projets appliqués et de création d'entreprise, dispose nos lauréats d'une haute qualification leurs permettant, de choisir entre poursuivre des études doctorales, intégrer des établissements nationaux ou multinationaux œuvrant dans le domaine de génie Civil, ou la création de leur propre entreprise.",master en génie civil
Que peut-on apprendre dans le cadre du master en génie civil ?,"Les connaissances et compétences acquises par la présente formation dans le domaine de Génie Civil peuvent être considérées à la pointe du savoir dans cette discipline. Ce haut niveau de qualification renforcé par un certain savoir de gérer des projets appliqués et de création d'entreprise, dispose nos lauréats d'une haute qualification leurs permettant, de choisir entre poursuivre des études doctorales, intégrer des établissements nationaux ou multinationaux œuvrant dans le domaine de génie Civil, ou la création de leur propre entreprise.",master en génie civil
Quels sont les acquis professionnels des diplômés du master en génie civil ?,"Les connaissances et compétences acquises par la présente formation dans le domaine de Génie Civil peuvent être considérées à la pointe du savoir dans cette discipline. Ce haut niveau de qualification renforcé par un certain savoir de gérer des projets appliqués et de création d'entreprise, dispose nos lauréats d'une haute qualification leurs permettant, de choisir entre poursuivre des études doctorales, intégrer des établissements nationaux ou multinationaux œuvrant dans le domaine de génie Civil, ou la création de leur propre entreprise.",master en génie civil
Quels cours sont enseignés au semestre 1 du master en génie civil ?,"Au semestre 1, les cours sont : Mathématiques Pour l’Ingénieur, Calculs et Analyses des Structures, Géotechnique, Géophysique Appliquée & Géo-risques, Méthodes Numériques, Matériaux de construction.",master en génie civil
Quelles sont les matières du premier semestre du master en génie civil ?,"Au semestre 1, les cours sont : Mathématiques Pour l'Ingénieur, Calculs et Analyses des Structures, Géotechnique, Géophysique Appliquée & Géo-risques, Méthodes Numériques, Matériaux de construction.",master en génie civil
