question,answer,context
Quels cours sont enseignés au semestre 3 du master en bases cellulaires et moléculaires (option BV) ?,"Au semestre 3 (option BV), les cours sont : Techniques d’amélioration et de sélection chez les plantes, Pathologie microbienne des plantes, Biochimie Intégrative du Végétal, Interaction plantes-microorganismes, Lutte Biologique et Protection Intégrée des Plantes, Kit Pour l’Emploi/ Projet professionnel.","Liste des cours du troisième semestre du master en bases cellulaires et moléculaires, option BV"
"Quelles sont les matières enseignées durant le troisième semestre du master en bases cellulaires et moléculaires, option BV ?","Au semestre 3 (option BV), les cours sont : Techniques d'amélioration et de sélection chez les plantes, Pathologie microbienne des plantes, Biochimie Intégrative du Végétal, Interaction plantes-microorganismes, Lutte Biologique et Protection Intégrée des Plantes, Kit Pour l'Emploi/ Projet professionnel.","Liste des cours du troisième semestre du master en bases cellulaires et moléculaires, option BV"
"Pouvez-vous me détailler les enseignements du troisième semestre du master en bases cellulaires et moléculaires, dans l'option BV ?","Au semestre 3 (option BV), les cours sont : Techniques d'amélioration et de sélection chez les plantes, Pathologie microbienne des plantes, Biochimie Intégrative du Végétal, Interaction plantes-microorganismes, Lutte Biologique et Protection Intégrée des Plantes, Kit Pour l'Emploi/ Projet professionnel.","Liste des cours du troisième semestre du master en bases cellulaires et moléculaires, option BV"
"Quelles sont les disciplines étudiées au cours du troisième semestre du programme de master en bases cellulaires et moléculaires, option BV ?","Au semestre 3 (option BV), les cours sont : Techniques d'amélioration et de sélection chez les plantes, Pathologie microbienne des plantes, Biochimie Intégrative du Végétal, Interaction plantes-microorganismes, Lutte Biologique et Protection Intégrée des Plantes, Kit Pour l'Emploi/ Projet professionnel.","Liste des cours du troisième semestre du master en bases cellulaires et moléculaires, option BV"
Quels cours sont enseignés au semestre 3 du master en bases cellulaires et moléculaires (option BA) ?,"Au semestre 3 (option BA), les cours sont : Neurobiologie Cellulaire, Biologie de développement, Pathologies et génétique moléculaire, Techniques d’amélioration et de sélection chez les animaux, Thérapie Cellulaire et Génique, Kit Pour l’Emploi/ Projet professionnel.","Liste des cours du troisième semestre du master en bases cellulaires et moléculaires, option BA"
"Quelles sont les matières enseignées durant le troisième semestre du master en bases cellulaires et moléculaires, option BA ?","Au semestre 3 (option BA), les cours sont : Neurobiologie Cellulaire, Biologie de développement, Pathologies et génétique moléculaire, Techniques d'amélioration et de sélection chez les animaux, Thérapie Cellulaire et Génique, Kit Pour l'Emploi/ Projet professionnel.","Liste des cours du troisième semestre du master en bases cellulaires et moléculaires, option BA"
"Pouvez-vous me détailler les enseignements du troisième semestre du master en bases cellulaires et moléculaires, dans l'option BA ?","Au semestre 3 (option BA), les cours sont : Neurobiologie Cellulaire, Biologie de développement, Pathologies et génétique moléculaire, Techniques d'amélioration et de sélection chez les animaux, Thérapie Cellulaire et Génique, Kit Pour l'Emploi/ Projet professionnel.","Liste des cours du troisième semestre du master en bases cellulaires et moléculaires, option BA"
"Quelles sont les disciplines étudiées au cours du troisième semestre du programme de master en bases cellulaires et moléculaires, option BA ?","Au semestre 3 (option BA), les cours sont : Neurobiologie Cellulaire, Biologie de développement, Pathologies et génétique moléculaire, Techniques d'amélioration et de sélection chez les animaux, Thérapie Cellulaire et Génique, Kit Pour l'Emploi/ Projet professionnel.","Liste des cours du troisième semestre du master en bases cellulaires et moléculaires, option BA"
Quel est le contenu du semestre 4 du master en bases cellulaires et moléculaires ?,Le contenu du semestre 4 est : Projet de fin d’étude.,Contenu du quatrième semestre du master en bases cellulaires et moléculaires
Quelles sont les matières enseignées durant le quatrième semestre du master en bases cellulaires et moléculaires ?,Le contenu du semestre 4 est : Projet de fin d'étude.,Contenu du quatrième semestre du master en bases cellulaires et moléculaires
Pouvez-vous me détailler le programme du quatrième semestre du master en bases cellulaires et moléculaires ?,Le contenu du semestre 4 est : Projet de fin d'étude.,Contenu du quatrième semestre du master en bases cellulaires et moléculaires
Quelles sont les disciplines étudiées au cours du quatrième semestre du programme de master en bases cellulaires et moléculaires ?,Le contenu du semestre 4 est : Projet de fin d'étude.,Contenu du quatrième semestre du master en bases cellulaires et moléculaires
Quel est le nom du coordinateur du master en bases cellulaires et moléculaires ?,Le coordinateur de ce programme est le Pr. Mohamed NHIRI.,Nom du coordinateur du master en bases cellulaires et moléculaires
Qui est responsable de la coordination du master en bases cellulaires et moléculaires ?,Le coordinateur de ce programme est le Pr. Mohamed NHIRI.,Nom du coordinateur du master en bases cellulaires et moléculaires
Pouvez-vous me donner le nom du coordinateur du programme de master en bases cellulaires et moléculaires ?,Le coordinateur de ce programme est le Pr. Mohamed NHIRI.,Nom du coordinateur du master en bases cellulaires et moléculaires
Pouvez-vous me donner l'adresse e-mail du coordinateur du master en bases cellulaires et moléculaires ?,L'e-mail du coordinateur est : mnhiri@uae.ac.ma,Adresse e-mail du coordinateur du master en bases cellulaires et moléculaires
Quel est le courriel du responsable de la coordination du master en bases cellulaires et moléculaires ?,L'e-mail du coordinateur est : mnhiri@uae.ac.ma,Adresse e-mail du coordinateur du master en bases cellulaires et moléculaires
Quelle est l'adresse électronique du coordinateur du programme de master en bases cellulaires et moléculaires ?,L'e-mail du coordinateur est : mnhiri@uae.ac.ma,Adresse e-mail du coordinateur du master en bases cellulaires et moléculaires
"Quelles sont les principales compétences que l'on peut acquérir avec le master en environnement, aquaculture et développement durable ?","L'éventail des métiers ciblés couvre les domaines dans lesquels les diplômés de master auront développé des connaissances scientifiques et un savoir-faire pratique et professionnel, notamment la production aquacole à divers niveaux de responsabilité, la création de nouveaux projets aquacoles, les industries directement liées à l'aquaculture, la transformation du poisson et de marketing. Les futurs diplômés peuvent également intégrer les institutions administratives et professionnelles, les institutions de recherche scientifique et technique, etc.","Compétences et débouchés professionnels du master en environnement, aquaculture et développement durable"
"Quels types de compétences les étudiants peuvent-ils acquérir en suivant le master en environnement, aquaculture et développement durable ?","L'éventail des métiers ciblés couvre les domaines dans lesquels les diplômés de master auront développé des connaissances scientifiques et un savoir-faire pratique et professionnel, notamment la production aquacole à divers niveaux de responsabilité, la création de nouveaux projets aquacoles, les industries directement liées à l'aquaculture, la transformation du poisson et de marketing. Les futurs diplômés peuvent également intégrer les institutions administratives et professionnelles, les institutions de recherche scientifique et technique, etc.","Compétences et débouchés professionnels du master en environnement, aquaculture et développement durable"
"Quels sont les débouchés professionnels et les compétences développées dans le cadre du master en environnement, aquaculture et développement durable ?","L'éventail des métiers ciblés couvre les domaines dans lesquels les diplômés de master auront développé des connaissances scientifiques et un savoir-faire pratique et professionnel, notamment la production aquacole à divers niveaux de responsabilité, la création de nouveaux projets aquacoles, les industries directement liées à l'aquaculture, la transformation du poisson et de marketing. Les futurs diplômés peuvent également intégrer les institutions administratives et professionnelles, les institutions de recherche scientifique et technique, etc.","Compétences et débouchés professionnels du master en environnement, aquaculture et développement durable"
"Quels cours sont enseignés au semestre 1 du master en environnement, aquaculture et développement durable ?","Au semestre 1, les cours sont : Écosystèmes aquatiques et pollution : salubrité et biosurveillance gouvernance, typologie des écosystèmes aquatiques, Ressources halieutiques (biologie, évaluation et gestion), Téledetection et traitement d’images optiques, Analyse bio statistique/Méthodologie de la rédaction, Anglais/développement personnel.","Liste des cours du premier semestre du master en environnement, aquaculture et développement durable"
"Quelles sont les matières enseignées au premier semestre du master en environnement, aquaculture et développement durable ?","Au semestre 1, les cours sont : Écosystèmes aquatiques et pollution : salubrité et biosurveillance gouvernance, typologie des écosystèmes aquatiques, Ressources halieutiques (biologie, évaluation et gestion), Téledetection et traitement d'images optiques, Analyse bio statistique/Méthodologie de la rédaction, Anglais/développement personnel.","Liste des cours du premier semestre du master en environnement, aquaculture et développement durable"
